,filepath,tower
5449,corrected/19/positive/281672_168194_19_0.jpg,1
2013,corrected/19/positive/275878_172923_19_0.jpg,1
12973,corrected/19/negative/273843_172108_19_3.jpg,0
1710,corrected/19/negative/280223_175096_19_6.jpg,0
14787,corrected/19/negative/275896_178737_19_3.jpg,0
5348,corrected/19/negative/276439_168913_19_1.jpg,0
12215,corrected/19/negative/275304_179894_19_2.jpg,0
7555,corrected/19/negative/280836_176328_19_0.jpg,0
13053,corrected/19/negative/282193_171854_19_5.jpg,0
10324,corrected/19/positive/274774_179285_19_1.jpg,1
12422,corrected/19/negative/271810_174999_19_3.jpg,0
3715,corrected/19/negative/280201_169588_19_3.jpg,0
12224,corrected/19/positive/279055_174381_19_0.jpg,1
8406,corrected/19/negative/275841_168656_19_2.jpg,0
10682,corrected/19/positive/272793_171644_19_1.jpg,1
2049,corrected/19/negative/280949_171890_19_6.jpg,0
586,corrected/19/negative/278744_176514_19_3.jpg,0
585,corrected/19/negative/279025_169418_19_3.jpg,0
11813,corrected/19/negative/281122_175595_19_1.jpg,0
4539,corrected/19/negative/274908_179363_19_1.jpg,0
2132,corrected/19/negative/272873_174059_19_6.jpg,0
5210,corrected/19/negative/274712_182124_19_1.jpg,0
8446,corrected/19/negative/281227_168294_19_0.jpg,0
6441,corrected/19/positive/277315_169713_19_0.jpg,1
9877,corrected/19/negative/278173_176089_19_6.jpg,0
6982,corrected/19/positive/278053_172555_19_0.jpg,1
9905,corrected/19/negative/276465_177820_19_6.jpg,0
4795,corrected/19/negative/278545_169504_19_3.jpg,0
13395,corrected/19/positive/279087_172505_19_0.jpg,1
6138,corrected/19/positive/275908_175567_19_0.jpg,1
13947,corrected/19/negative/272278_173779_19_3.jpg,0
13326,corrected/19/negative/278447_177425_19_5.jpg,0
2910,corrected/19/positive/278668_172929_19_0.jpg,1
10083,corrected/19/negative/275942_168372_19_2.jpg,0
3854,corrected/19/negative/279364_181601_19_5.jpg,0
7534,corrected/19/positive/283059_174061_19_0.jpg,1
10110,corrected/19/positive/272988_173981_19_0.jpg,1
1734,corrected/19/negative/277260_170804_19_5.jpg,0
11126,corrected/19/negative/276526_181862_19_5.jpg,0
1026,corrected/19/negative/276466_168909_19_2.jpg,0
11778,corrected/19/positive/273126_175584_19_0.jpg,1
12453,corrected/19/negative/275762_175238_19_4.jpg,0
5029,corrected/19/negative/280195_169767_19_6.jpg,0
10331,corrected/19/positive/274572_173307_19_0.jpg,1
3955,corrected/19/negative/273062_175536_19_5.jpg,0
139,corrected/19/positive/275820_173122_19_0.jpg,1
3526,corrected/19/negative/278548_177436_19_6.jpg,0
5362,corrected/19/negative/278692_181652_19_0.jpg,0
13809,corrected/19/negative/280416_180888_19_3.jpg,0
14098,corrected/19/negative/273767_173947_19_2.jpg,0
14384,corrected/19/negative/274894_181817_19_5.jpg,0
8872,corrected/19/negative/275942_168372_19_6.jpg,0
6645,corrected/19/negative/280281_180060_19_2.jpg,0
11627,corrected/19/negative/282759_173390_19_3.jpg,0
13948,corrected/19/positive/280162_174255_19_0.jpg,1
14700,corrected/19/positive/279746_177645_19_0.jpg,1
10206,corrected/19/positive/276965_177848_19_1.jpg,1
10097,corrected/19/positive/278212_176488_19_0.jpg,1
6754,corrected/19/negative/279733_170191_19_5.jpg,0
8087,corrected/19/positive/275437_177774_19_0.jpg,1
5415,corrected/19/negative/272988_174083_19_4.jpg,0
13728,corrected/19/positive/278449_176458_19_0.jpg,1
5235,corrected/19/negative/280938_175677_19_2.jpg,0
1738,corrected/19/negative/271916_175311_19_2.jpg,0
9649,corrected/19/positive/272243_175824_19_0.jpg,1
1994,corrected/19/positive/273737_173981_19_0.jpg,1
5724,corrected/19/negative/272291_173353_19_6.jpg,0
10929,corrected/19/negative/279296_181665_19_1.jpg,0
12317,corrected/19/negative/272102_175720_19_4.jpg,0
9463,corrected/19/negative/274583_174573_19_1.jpg,0
14504,corrected/19/negative/276577_169604_19_7.jpg,0
12308,corrected/19/negative/275621_170509_19_7.jpg,0
1016,corrected/19/negative/274784_173558_19_1.jpg,0
8625,corrected/19/positive/275850_172961_19_0.jpg,1
12369,corrected/19/positive/274220_182935_19_1.jpg,1
821,corrected/19/negative/272282_175132_19_3.jpg,0
5279,corrected/19/negative/274067_177159_19_1.jpg,0
7728,corrected/19/negative/278306_173609_19_2.jpg,0
4420,corrected/19/negative/275663_180266_19_1.jpg,0
3765,corrected/19/negative/279359_169163_19_0.jpg,0
8185,corrected/19/positive/280174_169892_19_0.jpg,1
6971,corrected/19/positive/272375_174064_19_0.jpg,1
2193,corrected/19/negative/274940_176151_19_5.jpg,0
14655,corrected/19/negative/274250_179030_19_0.jpg,0
6939,corrected/19/negative/275810_173116_19_3.jpg,0
14241,corrected/19/positive/271915_175504_19_2.jpg,1
7392,corrected/19/negative/275594_180370_19_0.jpg,0
724,corrected/19/negative/274731_173246_19_7.jpg,0
9807,corrected/19/negative/278141_176384_19_6.jpg,0
4410,corrected/19/negative/279098_172545_19_7.jpg,0
2556,corrected/19/negative/279951_170135_19_7.jpg,0
3790,corrected/19/negative/276883_169654_19_5.jpg,0
955,corrected/19/negative/277362_178605_19_1.jpg,0
447,corrected/19/negative/274762_170524_19_7.jpg,0
7759,corrected/19/negative/274421_177690_19_3.jpg,0
14324,corrected/19/negative/282212_174450_19_3.jpg,0
3008,corrected/19/negative/276783_178391_19_5.jpg,0
513,corrected/19/positive/276883_169654_19_0.jpg,1
3673,corrected/19/negative/276469_176152_19_3.jpg,0
2331,corrected/19/positive/274289_177457_19_0.jpg,1
13905,corrected/19/negative/279695_176009_19_0.jpg,0
3145,corrected/19/negative/271920_174292_19_5.jpg,0
7749,corrected/19/negative/278931_174209_19_4.jpg,0
4368,corrected/19/negative/279227_181810_19_1.jpg,0
5990,corrected/19/positive/272792_172050_19_0.jpg,1
3034,corrected/19/negative/277461_178742_19_4.jpg,0
7724,corrected/19/positive/280083_168840_19_0.jpg,1
2938,corrected/19/negative/282440_175517_19_6.jpg,0
14491,corrected/19/negative/281158_180813_19_2.jpg,0
6266,corrected/19/negative/278115_178803_19_6.jpg,0
13785,corrected/19/positive/279267_171945_19_0.jpg,1
4925,corrected/19/negative/279985_178601_19_3.jpg,0
14686,corrected/19/negative/275429_179918_19_0.jpg,0
9386,corrected/19/negative/275423_179824_19_6.jpg,0
12920,corrected/19/negative/278595_181540_19_7.jpg,0
6455,corrected/19/negative/283356_173216_19_6.jpg,0
4191,corrected/19/negative/277438_181168_19_6.jpg,0
8851,corrected/19/positive/276631_179930_19_0.jpg,1
7508,corrected/19/negative/274673_176442_19_6.jpg,0
4885,corrected/19/negative/274689_173339_19_1.jpg,0
1663,corrected/19/positive/278339_173463_19_0.jpg,1
7460,corrected/19/positive/274778_179312_19_0.jpg,1
12982,corrected/19/positive/272288_173795_19_0.jpg,1
4474,corrected/19/negative/279794_174304_19_0.jpg,0
6396,corrected/19/negative/279951_174318_19_6.jpg,0
9119,corrected/19/positive/280803_175857_19_0.jpg,1
8917,corrected/19/positive/275337_179364_19_1.jpg,1
3137,corrected/19/positive/276930_169459_19_0.jpg,1
10743,corrected/19/negative/276917_181244_19_6.jpg,0
2451,corrected/19/positive/272291_173258_19_0.jpg,1
10878,corrected/19/negative/274870_173948_19_1.jpg,0
12833,corrected/19/negative/275782_168489_19_2.jpg,0
12732,corrected/19/negative/276653_177838_19_1.jpg,0
4499,corrected/19/negative/278315_178265_19_0.jpg,0
10227,corrected/19/negative/276495_182370_19_3.jpg,0
391,corrected/19/negative/281366_171776_19_0.jpg,0
6743,corrected/19/negative/276207_181180_19_6.jpg,0
13261,corrected/19/positive/281440_172617_19_0.jpg,1
1260,corrected/19/negative/277843_177957_19_6.jpg,0
4472,corrected/19/positive/279103_176139_19_0.jpg,1
6742,corrected/19/negative/276649_178707_19_4.jpg,0
14954,corrected/19/positive/281281_173584_19_0.jpg,1
1541,corrected/19/positive/275089_180282_19_0.jpg,1
4481,corrected/19/positive/276530_179156_19_0.jpg,1
9375,corrected/19/negative/272395_174029_19_2.jpg,0
6827,corrected/19/negative/274993_181145_19_7.jpg,0
11642,corrected/19/negative/280552_174161_19_6.jpg,0
11653,corrected/19/positive/276445_182713_19_0.jpg,1
10147,corrected/19/negative/282108_171903_19_3.jpg,0
14599,corrected/19/positive/275310_179900_19_0.jpg,1
4541,corrected/19/positive/271828_175353_19_0.jpg,1
5876,corrected/19/negative/275612_181057_19_1.jpg,0
3096,corrected/19/negative/274689_179364_19_3.jpg,0
7785,corrected/19/positive/273977_169976_19_0.jpg,1
2298,corrected/19/positive/276543_181627_19_0.jpg,1
14436,corrected/19/positive/276125_181000_19_0.jpg,1
2783,corrected/19/positive/275651_173451_19_0.jpg,1
6249,corrected/19/positive/273277_173901_19_0.jpg,1
12959,corrected/19/negative/279281_181655_19_4.jpg,0
10233,corrected/19/negative/272872_174059_19_5.jpg,0
5663,corrected/19/negative/272262_173736_19_4.jpg,0
10027,corrected/19/negative/271827_174345_19_2.jpg,0
3521,corrected/19/negative/276099_177865_19_2.jpg,0
746,corrected/19/negative/274650_182155_19_1.jpg,0
4465,corrected/19/negative/279033_180593_19_5.jpg,0
10377,corrected/19/negative/274991_177161_19_2.jpg,0
11537,corrected/19/negative/275020_180255_19_1.jpg,0
3655,corrected/19/negative/276119_168759_19_1.jpg,0
4372,corrected/19/negative/272296_172928_19_4.jpg,0
6951,corrected/19/negative/274218_178882_19_2.jpg,0
8016,corrected/19/positive/276108_182732_19_0.jpg,1
14254,corrected/19/negative/276341_167580_19_3.jpg,0
12640,corrected/19/positive/274298_174839_19_0.jpg,1
4779,corrected/19/negative/271794_175599_19_7.jpg,0
10335,corrected/19/negative/280008_168769_19_3.jpg,0
12711,corrected/19/negative/275207_179360_19_2.jpg,0
13807,corrected/19/positive/275513_171070_19_0.jpg,1
14092,corrected/19/negative/280723_180861_19_0.jpg,0
13377,corrected/19/positive/275641_180977_19_0.jpg,1
12862,corrected/19/positive/275925_168679_19_0.jpg,1
151,corrected/19/positive/275799_178909_19_0.jpg,1
478,corrected/19/negative/272976_173207_19_3.jpg,0
2210,corrected/19/positive/272334_175990_19_2.jpg,1
13289,corrected/19/negative/272341_174949_19_2.jpg,0
8810,corrected/19/positive/276931_177845_19_0.jpg,1
12386,corrected/19/negative/282037_175653_19_1.jpg,0
12940,corrected/19/positive/276291_175692_19_0.jpg,1
12102,corrected/19/negative/271753_174461_19_5.jpg,0
11706,corrected/19/negative/276312_182928_19_3.jpg,0
12464,corrected/19/negative/272057_175241_19_6.jpg,0
14195,corrected/19/negative/278498_173155_19_1.jpg,0
9545,corrected/19/negative/277255_170254_19_0.jpg,0
1509,corrected/19/negative/276481_179795_19_0.jpg,0
8885,corrected/19/negative/281514_174737_19_1.jpg,0
12235,corrected/19/negative/272357_172745_19_2.jpg,0
10754,corrected/19/positive/276472_182487_19_0.jpg,1
2215,corrected/19/negative/281386_171814_19_5.jpg,0
3332,corrected/19/negative/279036_169419_19_1.jpg,0
2522,corrected/19/negative/274703_172971_19_4.jpg,0
13175,corrected/19/negative/275642_180364_19_5.jpg,0
4753,corrected/19/positive/272240_175904_19_0.jpg,1
11544,corrected/19/negative/280229_169005_19_0.jpg,0
13040,corrected/19/negative/278170_169546_19_6.jpg,0
10993,corrected/19/negative/277637_182687_19_4.jpg,0
1320,corrected/19/negative/275867_182110_19_1.jpg,0
1948,corrected/19/negative/283175_174358_19_4.jpg,0
13658,corrected/19/negative/274269_176147_19_2.jpg,0
7224,corrected/19/negative/281753_173524_19_1.jpg,0
1086,corrected/19/negative/279272_181802_19_6.jpg,0
13263,corrected/19/negative/280834_173989_19_4.jpg,0
8985,corrected/19/negative/278638_180341_19_6.jpg,0
7781,corrected/19/negative/272282_175360_19_0.jpg,0
12614,corrected/19/negative/277137_171258_19_4.jpg,0
9936,corrected/19/negative/272547_175988_19_3.jpg,0
9247,corrected/19/positive/278011_177957_19_0.jpg,1
10588,corrected/19/negative/275822_173116_19_6.jpg,0
13571,corrected/19/positive/275625_175380_19_0.jpg,1
10199,corrected/19/positive/275965_177824_19_0.jpg,1
390,corrected/19/positive/272273_173768_19_0.jpg,1
5233,corrected/19/negative/275548_170797_19_1.jpg,0
6067,corrected/19/negative/277458_181166_19_6.jpg,0
3914,corrected/19/negative/282797_173760_19_1.jpg,0
1238,corrected/19/positive/275544_182373_19_1.jpg,1
5422,corrected/19/negative/273568_181098_19_7.jpg,0
5429,corrected/19/positive/275165_177612_19_0.jpg,1
13714,corrected/19/negative/273306_174418_19_6.jpg,0
8747,corrected/19/negative/275460_180208_19_0.jpg,0
14455,corrected/19/negative/278686_181624_19_4.jpg,0
5344,corrected/19/negative/280625_180353_19_4.jpg,0
7962,corrected/19/negative/281107_175224_19_7.jpg,0
8510,corrected/19/negative/275722_169524_19_5.jpg,0
12878,corrected/19/negative/279347_177382_19_2.jpg,0
6701,corrected/19/negative/278907_181577_19_4.jpg,0
13454,corrected/19/negative/274464_169745_19_3.jpg,0
14250,corrected/19/negative/272338_175113_19_7.jpg,0
1127,corrected/19/negative/275651_170294_19_2.jpg,0
9059,corrected/19/negative/276931_177845_19_1.jpg,0
2360,corrected/19/negative/274590_170478_19_2.jpg,0
9514,corrected/19/negative/271944_175511_19_3.jpg,0
11711,corrected/19/negative/274534_179469_19_5.jpg,0
10928,corrected/19/negative/272417_173986_19_2.jpg,0
9356,corrected/19/negative/274057_178776_19_1.jpg,0
4041,corrected/19/negative/281083_180777_19_2.jpg,0
3310,corrected/19/positive/271915_175503_19_0.jpg,1
2228,corrected/19/negative/278477_173679_19_6.jpg,0
7272,corrected/19/negative/277224_182735_19_2.jpg,0
9141,corrected/19/negative/281152_175537_19_1.jpg,0
5818,corrected/19/negative/276109_176892_19_1.jpg,0
4100,corrected/19/negative/277983_169540_19_1.jpg,0
1185,corrected/19/negative/272239_174207_19_7.jpg,0
5814,corrected/19/positive/276481_182464_19_0.jpg,1
729,corrected/19/negative/278400_169553_19_5.jpg,0
5601,corrected/19/positive/275991_168728_19_0.jpg,1
12400,corrected/19/negative/274939_180973_19_1.jpg,0
13855,corrected/19/positive/271775_174913_19_0.jpg,1
8062,corrected/19/negative/272388_176156_19_5.jpg,0
1037,corrected/19/negative/274756_173491_19_0.jpg,0
8715,corrected/19/negative/280556_175332_19_4.jpg,0
3064,corrected/19/negative/274660_177536_19_5.jpg,0
14411,corrected/19/negative/272686_179249_19_3.jpg,0
8623,corrected/19/negative/274896_179535_19_4.jpg,0
11523,corrected/19/negative/279366_181554_19_2.jpg,0
11618,corrected/19/negative/277779_182541_19_0.jpg,0
14186,corrected/19/negative/281483_171924_19_7.jpg,0
12427,corrected/19/negative/275957_178735_19_7.jpg,0
12888,corrected/19/negative/275522_171032_19_0.jpg,0
1416,corrected/19/positive/275832_168467_19_0.jpg,1
11275,corrected/19/negative/278419_177403_19_4.jpg,0
14072,corrected/19/negative/276052_175664_19_3.jpg,0
13041,corrected/19/negative/276881_181391_19_4.jpg,0
6227,corrected/19/positive/277074_180790_19_0.jpg,1
10924,corrected/19/negative/272363_176189_19_5.jpg,0
8347,corrected/19/negative/274972_172419_19_6.jpg,0
11031,corrected/19/positive/282106_173436_19_2.jpg,1
5562,corrected/19/positive/274294_177462_19_0.jpg,1
10244,corrected/19/positive/283251_174235_19_0.jpg,1
2461,corrected/19/negative/280170_169841_19_4.jpg,0
6449,corrected/19/positive/277350_182764_19_0.jpg,1
6606,corrected/19/positive/281377_172595_19_0.jpg,1
14716,corrected/19/negative/272525_174184_19_6.jpg,0
6483,corrected/19/positive/273896_173563_19_0.jpg,1
9494,corrected/19/negative/276329_172774_19_5.jpg,0
5564,corrected/19/negative/277560_175557_19_2.jpg,0
10629,corrected/19/negative/274891_179527_19_3.jpg,0
5655,corrected/19/negative/279571_174512_19_0.jpg,0
2517,corrected/19/positive/275468_180211_19_1.jpg,1
1982,corrected/19/negative/274026_169949_19_2.jpg,0
690,corrected/19/negative/279034_176596_19_2.jpg,0
6,corrected/19/negative/279133_176355_19_7.jpg,0
14847,corrected/19/negative/279940_178056_19_3.jpg,0
7403,corrected/19/positive/280946_173868_19_0.jpg,1
4050,corrected/19/negative/275426_179506_19_4.jpg,0
12364,corrected/19/negative/276490_182414_19_2.jpg,0
11099,corrected/19/negative/273423_181650_19_6.jpg,0
802,corrected/19/negative/275664_173975_19_5.jpg,0
5506,corrected/19/negative/277087_182503_19_2.jpg,0
3659,corrected/19/positive/274054_180297_19_0.jpg,1
367,corrected/19/negative/277233_182764_19_1.jpg,0
11676,corrected/19/positive/278474_175634_19_0.jpg,1
6151,corrected/19/negative/274955_180168_19_4.jpg,0
12578,corrected/19/negative/274028_183015_19_1.jpg,0
4239,corrected/19/negative/278248_178490_19_7.jpg,0
13587,corrected/19/negative/279790_174329_19_3.jpg,0
6872,corrected/19/positive/272056_174877_19_0.jpg,1
7522,corrected/19/negative/279801_179496_19_2.jpg,0
9746,corrected/19/positive/272348_174917_19_0.jpg,1
13127,corrected/19/negative/280459_180198_19_4.jpg,0
4089,corrected/19/negative/277926_179052_19_7.jpg,0
11929,corrected/19/negative/278186_177186_19_1.jpg,0
6469,corrected/19/negative/275621_177781_19_4.jpg,0
10862,corrected/19/negative/276887_181512_19_1.jpg,0
11260,corrected/19/negative/281638_171972_19_2.jpg,0
2819,corrected/19/positive/274702_174523_19_0.jpg,1
8280,corrected/19/negative/271124_175974_19_2.jpg,0
10621,corrected/19/negative/282852_175237_19_5.jpg,0
9188,corrected/19/positive/271748_176540_19_0.jpg,1
14144,corrected/19/negative/279934_178100_19_2.jpg,0
2426,corrected/19/positive/271976_175507_19_1.jpg,1
5597,corrected/19/negative/279350_169218_19_6.jpg,0
10464,corrected/19/positive/273040_175458_19_0.jpg,1
8003,corrected/19/positive/279762_168929_19_0.jpg,1
5196,corrected/19/negative/282851_175057_19_5.jpg,0
10846,corrected/19/positive/280467_180202_19_0.jpg,1
10758,corrected/19/negative/277310_175526_19_2.jpg,0
7747,corrected/19/negative/275634_173530_19_4.jpg,0
8237,corrected/19/negative/272278_175960_19_7.jpg,0
13882,corrected/19/positive/278841_175693_19_2.jpg,1
7906,corrected/19/negative/277212_169914_19_3.jpg,0
9730,corrected/19/negative/272429_174031_19_4.jpg,0
14014,corrected/19/negative/280992_171844_19_1.jpg,0
6481,corrected/19/positive/276526_182146_19_0.jpg,1
3319,corrected/19/positive/272291_173801_19_0.jpg,1
10479,corrected/19/negative/278965_172695_19_7.jpg,0
11143,corrected/19/positive/275739_176917_19_0.jpg,1
5882,corrected/19/negative/272610_171133_19_7.jpg,0
13869,corrected/19/positive/276450_176050_19_0.jpg,1
9984,corrected/19/negative/276604_178797_19_3.jpg,0
1491,corrected/19/negative/278316_178131_19_5.jpg,0
11779,corrected/19/negative/282301_174432_19_6.jpg,0
2883,corrected/19/positive/275954_168307_19_0.jpg,1
13643,corrected/19/negative/276317_181261_19_3.jpg,0
14540,corrected/19/negative/279365_181273_19_7.jpg,0
1498,corrected/19/negative/273652_176123_19_0.jpg,0
6131,corrected/19/negative/271890_174184_19_2.jpg,0
13951,corrected/19/negative/279951_178600_19_1.jpg,0
2249,corrected/19/negative/275251_177574_19_6.jpg,0
8702,corrected/19/negative/276758_169065_19_0.jpg,0
10439,corrected/19/positive/279861_168785_19_0.jpg,1
5145,corrected/19/negative/272040_175492_19_1.jpg,0
3776,corrected/19/negative/275554_172199_19_3.jpg,0
12867,corrected/19/positive/281020_175621_19_0.jpg,1
12006,corrected/19/positive/278278_177886_19_0.jpg,1
1696,corrected/19/negative/274976_177307_19_4.jpg,0
14704,corrected/19/negative/275600_181051_19_3.jpg,0
4908,corrected/19/positive/279897_168782_19_0.jpg,1
14725,corrected/19/positive/279859_168718_19_0.jpg,1
13519,corrected/19/negative/274760_182078_19_4.jpg,0
5115,corrected/19/positive/276159_178761_19_0.jpg,1
2171,corrected/19/negative/274302_177494_19_5.jpg,0
824,corrected/19/negative/278488_177312_19_6.jpg,0
11939,corrected/19/negative/280794_172148_19_0.jpg,0
8805,corrected/19/negative/278017_179536_19_6.jpg,0
4231,corrected/19/positive/274944_177836_19_0.jpg,1
8472,corrected/19/positive/282152_171865_19_0.jpg,1
1113,corrected/19/negative/279463_174576_19_2.jpg,0
7485,corrected/19/negative/276706_169659_19_4.jpg,0
4445,corrected/19/negative/275870_182131_19_1.jpg,0
1266,corrected/19/negative/278172_176172_19_1.jpg,0
5800,corrected/19/positive/272385_175985_19_1.jpg,1
1370,corrected/19/positive/280779_172179_19_0.jpg,1
6122,corrected/19/negative/277090_171569_19_5.jpg,0
13934,corrected/19/negative/280995_180824_19_3.jpg,0
14985,corrected/19/positive/275819_180660_19_1.jpg,1
1042,corrected/19/negative/274485_177681_19_3.jpg,0
6007,corrected/19/negative/279240_181642_19_2.jpg,0
11601,corrected/19/negative/274594_178434_19_1.jpg,0
14055,corrected/19/positive/277338_178538_19_0.jpg,1
7805,corrected/19/negative/278854_175911_19_5.jpg,0
6953,corrected/19/negative/280081_168831_19_6.jpg,0
7492,corrected/19/negative/279126_176319_19_0.jpg,0
9987,corrected/19/negative/277111_172507_19_6.jpg,0
11398,corrected/19/negative/274613_170500_19_1.jpg,0
6825,corrected/19/negative/272158_175757_19_1.jpg,0
317,corrected/19/negative/276201_168796_19_1.jpg,0
1165,corrected/19/negative/278745_173852_19_6.jpg,0
11677,corrected/19/negative/273679_183107_19_6.jpg,0
2318,corrected/19/positive/275612_182383_19_0.jpg,1
8493,corrected/19/positive/273744_183074_19_0.jpg,1
10458,corrected/19/negative/280548_174166_19_2.jpg,0
11999,corrected/19/negative/275071_177772_19_5.jpg,0
11947,corrected/19/negative/280850_180573_19_7.jpg,0
12819,corrected/19/positive/276877_169125_19_0.jpg,1
13653,corrected/19/positive/279800_178278_19_0.jpg,1
4787,corrected/19/negative/281435_174725_19_4.jpg,0
6578,corrected/19/positive/274227_179768_19_0.jpg,1
6324,corrected/19/negative/273003_173980_19_5.jpg,0
6261,corrected/19/negative/271881_175181_19_0.jpg,0
628,corrected/19/positive/275756_168677_19_0.jpg,1
7513,corrected/19/negative/271787_175395_19_1.jpg,0
13362,corrected/19/negative/279265_181646_19_4.jpg,0
4616,corrected/19/negative/279776_178334_19_1.jpg,0
9555,corrected/19/negative/276836_178189_19_6.jpg,0
8480,corrected/19/positive/279216_172197_19_0.jpg,1
2654,corrected/19/positive/278340_181275_19_0.jpg,1
5105,corrected/19/negative/280397_180168_19_1.jpg,0
103,corrected/19/negative/278837_177449_19_5.jpg,0
5991,corrected/19/negative/275560_182368_19_1.jpg,0
4040,corrected/19/negative/275445_179581_19_3.jpg,0
7275,corrected/19/negative/272388_176150_19_2.jpg,0
11749,corrected/19/positive/275888_182237_19_0.jpg,1
12047,corrected/19/negative/281756_168203_19_6.jpg,0
10264,corrected/19/negative/277293_181208_19_1.jpg,0
13028,corrected/19/positive/272355_172759_19_1.jpg,1
4946,corrected/19/positive/276710_168978_19_1.jpg,1
9367,corrected/19/negative/274343_174738_19_7.jpg,0
1779,corrected/19/positive/278312_169539_19_0.jpg,1
1076,corrected/19/negative/272815_175201_19_7.jpg,0
1580,corrected/19/positive/274776_179391_19_0.jpg,1
14597,corrected/19/positive/276870_181435_19_0.jpg,1
3564,corrected/19/negative/278779_181773_19_6.jpg,0
7809,corrected/19/negative/274294_179910_19_2.jpg,0
12023,corrected/19/negative/281232_168288_19_7.jpg,0
12801,corrected/19/negative/272296_172928_19_5.jpg,0
6024,corrected/19/positive/278080_181368_19_0.jpg,1
2598,corrected/19/negative/278687_173800_19_0.jpg,0
14830,corrected/19/positive/272195_175236_19_0.jpg,1
11052,corrected/19/negative/283024_173474_19_6.jpg,0
7721,corrected/19/negative/274239_182912_19_5.jpg,0
527,corrected/19/negative/280756_176009_19_4.jpg,0
12613,corrected/19/negative/275749_172463_19_7.jpg,0
12428,corrected/19/negative/275333_171496_19_6.jpg,0
7726,corrected/19/negative/275365_171897_19_7.jpg,0
14389,corrected/19/positive/276781_178324_19_0.jpg,1
13024,corrected/19/positive/274321_182797_19_0.jpg,1
7165,corrected/19/positive/272830_174056_19_0.jpg,1
4644,corrected/19/negative/281570_168226_19_2.jpg,0
14532,corrected/19/positive/278249_176485_19_0.jpg,1
9975,corrected/19/negative/275713_169524_19_7.jpg,0
10693,corrected/19/negative/280803_175857_19_2.jpg,0
12633,corrected/19/negative/278456_181395_19_5.jpg,0
4286,corrected/19/positive/272355_172759_19_0.jpg,1
11683,corrected/19/positive/276270_167737_19_0.jpg,1
14353,corrected/19/negative/280147_169948_19_7.jpg,0
1501,corrected/19/negative/276621_178695_19_1.jpg,0
10362,corrected/19/positive/275064_180277_19_0.jpg,1
1905,corrected/19/negative/274704_173274_19_1.jpg,0
12249,corrected/19/negative/275500_180181_19_1.jpg,0
14400,corrected/19/negative/274950_182535_19_4.jpg,0
9550,corrected/19/positive/279454_181400_19_0.jpg,1
12321,corrected/19/negative/276189_179520_19_1.jpg,0
10845,corrected/19/negative/276532_181566_19_2.jpg,0
12435,corrected/19/negative/278315_178190_19_7.jpg,0
8638,corrected/19/negative/274294_179910_19_0.jpg,0
10318,corrected/19/positive/272494_174117_19_0.jpg,1
8653,corrected/19/positive/279362_181667_19_0.jpg,1
5749,corrected/19/negative/276093_167416_19_5.jpg,0
691,corrected/19/negative/275431_177789_19_0.jpg,0
255,corrected/19/negative/283229_174471_19_4.jpg,0
3806,corrected/19/negative/272399_173893_19_5.jpg,0
1460,corrected/19/negative/273017_176952_19_2.jpg,0
13014,corrected/19/positive/272482_174384_19_0.jpg,1
10734,corrected/19/positive/275761_174041_19_1.jpg,1
7322,corrected/19/negative/283137_174097_19_3.jpg,0
4527,corrected/19/positive/278967_173048_19_0.jpg,1
10930,corrected/19/positive/274691_173321_19_0.jpg,1
298,corrected/19/negative/276791_181584_19_5.jpg,0
11335,corrected/19/negative/272057_174883_19_0.jpg,0
3574,corrected/19/negative/278499_175640_19_2.jpg,0
9316,corrected/19/negative/273873_169980_19_5.jpg,0
7521,corrected/19/negative/271838_175076_19_3.jpg,0
11648,corrected/19/positive/279121_172284_19_0.jpg,1
13564,corrected/19/negative/272280_175396_19_5.jpg,0
10328,corrected/19/negative/280401_175178_19_7.jpg,0
7755,corrected/19/positive/276472_176139_19_0.jpg,1
5304,corrected/19/negative/279093_172396_19_1.jpg,0
12568,corrected/19/negative/282267_174435_19_6.jpg,0
716,corrected/19/negative/283157_174698_19_3.jpg,0
4698,corrected/19/negative/280643_180868_19_5.jpg,0
1973,corrected/19/negative/279545_176158_19_7.jpg,0
7996,corrected/19/negative/280455_175272_19_1.jpg,0
8984,corrected/19/negative/272340_174939_19_7.jpg,0
8905,corrected/19/negative/274918_177321_19_7.jpg,0
99,corrected/19/positive/274525_174605_19_0.jpg,1
1470,corrected/19/negative/273842_174783_19_1.jpg,0
7443,corrected/19/negative/274262_182895_19_4.jpg,0
12390,corrected/19/positive/279896_179514_19_1.jpg,1
725,corrected/19/negative/275829_180523_19_2.jpg,0
4725,corrected/19/positive/281480_172631_19_0.jpg,1
13351,corrected/19/positive/282868_174689_19_0.jpg,1
4315,corrected/19/positive/273039_174436_19_0.jpg,1
7358,corrected/19/negative/278287_173281_19_6.jpg,0
4320,corrected/19/positive/281226_168382_19_0.jpg,1
3398,corrected/19/positive/277928_179231_19_0.jpg,1
2808,corrected/19/positive/273399_182313_19_0.jpg,1
12938,corrected/19/positive/277224_171093_19_0.jpg,1
12375,corrected/19/negative/277196_181252_19_6.jpg,0
14313,corrected/19/negative/272010_175528_19_3.jpg,0
12452,corrected/19/negative/280754_169082_19_4.jpg,0
5847,corrected/19/negative/278624_172987_19_4.jpg,0
7658,corrected/19/positive/273821_183180_19_1.jpg,1
